"feature_set","factor","pval","padj","sign","view"
"GOBP_IMMUNE_EFFECTOR_PROCESS","Factor1",0.0368909644824001,0.960288295657005,"positive","Transcriptomics"
"GOBP_IMPORT_INTO_CELL","Factor1",0.265425996669353,0.960288295657005,"positive","Transcriptomics"
"GOBP_INFLAMMATORY_RESPONSE","Factor1",0.269574075010548,0.960288295657005,"positive","Transcriptomics"
"GOBP_INORGANIC_ION_HOMEOSTASIS","Factor1",0.272731379180964,0.960288295657005,"positive","Transcriptomics"
"GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY","Factor1",0.0251057216060379,0.960288295657005,"positive","Transcriptomics"
"GOBP_LEUKOCYTE_MIGRATION","Factor1",0.08348321477131,0.960288295657005,"positive","Transcriptomics"
"GOBP_LYMPHOCYTE_ACTIVATION","Factor1",0.18177757860999,0.960288295657005,"positive","Transcriptomics"
"GOBP_MONOATOMIC_CATION_TRANSPORT","Factor1",0.235995857555004,0.960288295657005,"positive","Transcriptomics"
"GOBP_MONOATOMIC_ION_HOMEOSTASIS","Factor1",0.0605638566549527,0.960288295657005,"positive","Transcriptomics"
"GOBP_MONOATOMIC_ION_TRANSPORT","Factor1",0.271447622367922,0.960288295657005,"positive","Transcriptomics"
"GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS","Factor1",0.033113363989653,0.960288295657005,"positive","Transcriptomics"
"GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION","Factor1",0.137347058946315,0.960288295657005,"positive","Transcriptomics"
"GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS","Factor1",0.266988165936757,0.960288295657005,"positive","Transcriptomics"
"GOBP_PEPTIDYL_TYROSINE_MODIFICATION","Factor1",0.294381948175066,0.960288295657005,"positive","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION","Factor1",0.159377271414228,0.960288295657005,"positive","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS","Factor1",0.0872025153672786,0.960288295657005,"positive","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION","Factor1",0.18011215113934,0.960288295657005,"positive","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION","Factor1",0.286404063345499,0.960288295657005,"positive","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS","Factor1",0.105202669046538,0.960288295657005,"positive","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE","Factor1",0.198472331351841,0.960288295657005,"positive","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS","Factor1",0.161092098516652,0.960288295657005,"positive","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","Factor1",0.127832457530615,0.960288295657005,"positive","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY","Factor1",0.0462648439505476,0.960288295657005,"positive","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION","Factor1",0.214290112619422,0.960288295657005,"positive","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS","Factor1",0.035185508449105,0.960288295657005,"positive","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS","Factor1",0.0437462590173082,0.960288295657005,"positive","Transcriptomics"
"GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION","Factor1",0.148323232707136,0.960288295657005,"positive","Transcriptomics"
"GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE","Factor1",0.203015311726946,0.960288295657005,"positive","Transcriptomics"
"GOBP_PROTEIN_PHOSPHORYLATION","Factor1",0.293839906036428,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","Factor1",0.213569127061801,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_CELL_ACTIVATION","Factor1",0.147852550221169,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_CELL_GROWTH","Factor1",0.0700955255790581,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS","Factor1",0.141914189201201,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION","Factor1",0.106786461088907,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_GROWTH","Factor1",0.143513063894946,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS","Factor1",0.263295264542943,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_IMMUNE_RESPONSE","Factor1",0.19460381751455,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS","Factor1",0.160028732436011,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY","Factor1",0.118945347310825,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION","Factor1",0.0651883644818885,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION","Factor1",0.118314980565479,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH","Factor1",0.29565948456245,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY","Factor1",0.0307950043874518,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS","Factor1",0.0996353952025364,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION","Factor1",0.143639737481993,0.960288295657005,"positive","Transcriptomics"
"GOBP_REGULATION_OF_T_CELL_ACTIVATION","Factor1",0.104099062214437,0.960288295657005,"positive","Transcriptomics"
"GOBP_RESPONSE_TO_CYTOKINE","Factor1",0.140432993502057,0.960288295657005,"positive","Transcriptomics"
"GOBP_RESPONSE_TO_LIPID","Factor1",0.0795783042498322,0.960288295657005,"positive","Transcriptomics"
"GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN","Factor1",0.142604748741013,0.960288295657005,"positive","Transcriptomics"
"GOBP_RESPONSE_TO_OXYGEN_LEVELS","Factor1",0.0721970035341754,0.960288295657005,"positive","Transcriptomics"
"GOBP_SENSORY_PERCEPTION","Factor1",0.284163976851936,0.960288295657005,"positive","Transcriptomics"
"GOBP_T_CELL_ACTIVATION","Factor1",0.196510114199973,0.960288295657005,"positive","Transcriptomics"
"GOBP_TISSUE_MIGRATION","Factor1",0.295368108022452,0.960288295657005,"positive","Transcriptomics"
"GOCC_BASAL_PART_OF_CELL","Factor1",0.218278370266896,0.960288295657005,"positive","Transcriptomics"
"GOCC_BASOLATERAL_PLASMA_MEMBRANE","Factor1",0.151205566324302,0.960288295657005,"positive","Transcriptomics"
"GOCC_CELL_SURFACE","Factor1",0.141747623645698,0.960288295657005,"positive","Transcriptomics"
"GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE","Factor1",0.297782392123015,0.960288295657005,"positive","Transcriptomics"
"GOCC_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE","Factor1",0.297782392123015,0.960288295657005,"positive","Transcriptomics"
"GOCC_ENDOSOME_MEMBRANE","Factor1",0.191984032920614,0.960288295657005,"positive","Transcriptomics"
"GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE","Factor1",0.190392885029203,0.960288295657005,"positive","Transcriptomics"
"GOCC_NEURON_PROJECTION","Factor1",0.11032115849404,0.960288295657005,"positive","Transcriptomics"
"GOCC_RECEPTOR_COMPLEX","Factor1",0.107941081019775,0.960288295657005,"positive","Transcriptomics"
"GOCC_SECRETORY_GRANULE","Factor1",0.116242245651625,0.960288295657005,"positive","Transcriptomics"
"GOCC_SECRETORY_VESICLE","Factor1",0.227440004487756,0.960288295657005,"positive","Transcriptomics"
"GOCC_SIDE_OF_MEMBRANE","Factor1",0.0692722804073604,0.960288295657005,"positive","Transcriptomics"
"GOCC_VESICLE_MEMBRANE","Factor1",0.0485224414987536,0.960288295657005,"positive","Transcriptomics"
"GOMF_ACTIN_BINDING","Factor1",0.273547622167195,0.960288295657005,"positive","Transcriptomics"
"GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING","Factor1",0.0775868810302992,0.960288295657005,"positive","Transcriptomics"
"GOMF_KINASE_BINDING","Factor1",0.076784202895137,0.960288295657005,"positive","Transcriptomics"
"GOMF_PROTEIN_CONTAINING_COMPLEX_BINDING","Factor1",0.14756948556608,0.960288295657005,"positive","Transcriptomics"
"GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY","Factor1",0.220531489450611,0.960288295657005,"positive","Transcriptomics"
"GOMF_SIGNALING_RECEPTOR_BINDING","Factor1",0.289440452753078,0.960288295657005,"positive","Transcriptomics"
"GOMF_TRANSCRIPTION_FACTOR_BINDING","Factor1",0.064240031858033,0.960288295657005,"positive","Transcriptomics"
"GOBP_GRANULOCYTE_MIGRATION","Factor1",0.304702443562703,0.96325288610145,"positive","Transcriptomics"
"GOMF_LIPID_BINDING","Factor1",0.310803240686313,0.966943415468531,"positive","Transcriptomics"
"GOBP_MYELOID_LEUKOCYTE_MIGRATION","Factor1",0.312710687795463,0.967757286440697,"positive","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE","Factor1",0.319758409259269,0.969164663115723,"positive","Transcriptomics"
"GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS","Factor1",0.316631667734652,0.969164663115723,"positive","Transcriptomics"
"GOMF_CYTOSKELETAL_PROTEIN_BINDING","Factor1",0.318005282106318,0.969164663115723,"positive","Transcriptomics"
"GOBP_CELLULAR_COMPONENT_MORPHOGENESIS","Factor1",0.603876148183164,0.97346932146527,"negative","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION","Factor1",0.549290089629362,0.97346932146527,"negative","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT","Factor1",0.204285280645521,0.97346932146527,"negative","Transcriptomics"
"GOBP_ANIMAL_ORGAN_MORPHOGENESIS","Factor1",0.389904994310138,0.97346932146527,"negative","Transcriptomics"
"GOBP_AXON_DEVELOPMENT","Factor1",0.395965004814568,0.97346932146527,"negative","Transcriptomics"
"GOBP_CELL_ADHESION","Factor1",0.331646019551198,0.97346932146527,"negative","Transcriptomics"
"GOBP_CELL_CELL_ADHESION","Factor1",0.127058837278995,0.97346932146527,"negative","Transcriptomics"
"GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","Factor1",0.185905272744421,0.97346932146527,"negative","Transcriptomics"
"GOBP_CELL_CHEMOTAXIS","Factor1",0.499368525068831,0.97346932146527,"negative","Transcriptomics"
"GOBP_CELL_CYCLE_PROCESS","Factor1",0.621419381875655,0.97346932146527,"negative","Transcriptomics"
"GOBP_CELL_DIVISION","Factor1",0.448699793067974,0.97346932146527,"negative","Transcriptomics"
"GOBP_CELL_MORPHOGENESIS","Factor1",0.104581597863764,0.97346932146527,"negative","Transcriptomics"
"GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION","Factor1",0.337908276827412,0.97346932146527,"negative","Transcriptomics"
"GOBP_CELL_PROJECTION_ASSEMBLY","Factor1",0.0427578014815084,0.97346932146527,"negative","Transcriptomics"
"GOBP_CELL_PROJECTION_ORGANIZATION","Factor1",0.0767460982552833,0.97346932146527,"negative","Transcriptomics"
"GOBP_CELL_RECOGNITION","Factor1",0.589759923807899,0.97346932146527,"negative","Transcriptomics"
"GOBP_CELLULAR_LIPID_METABOLIC_PROCESS","Factor1",0.553707133841003,0.97346932146527,"negative","Transcriptomics"
"GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS","Factor1",0.0751561792095912,0.97346932146527,"negative","Transcriptomics"
"GOBP_CYTOSKELETON_ORGANIZATION","Factor1",0.499791405950943,0.97346932146527,"negative","Transcriptomics"
"GOBP_DEVELOPMENTAL_GROWTH","Factor1",0.453114848927707,0.97346932146527,"negative","Transcriptomics"
"GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING","Factor1",0.620612120329524,0.97346932146527,"negative","Transcriptomics"
"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT","Factor1",0.551396800484819,0.97346932146527,"negative","Transcriptomics"
"GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY","Factor1",0.626753494136568,0.97346932146527,"negative","Transcriptomics"
"GOBP_EPIDERMIS_DEVELOPMENT","Factor1",0.545949953136674,0.97346932146527,"negative","Transcriptomics"
"GOBP_EPITHELIAL_CELL_DIFFERENTIATION","Factor1",0.316007183644275,0.97346932146527,"negative","Transcriptomics"
"GOBP_EPITHELIUM_DEVELOPMENT","Factor1",0.608471864008219,0.97346932146527,"negative","Transcriptomics"
"GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION","Factor1",0.600003681581884,0.97346932146527,"negative","Transcriptomics"
"GOBP_FATTY_ACID_METABOLIC_PROCESS","Factor1",0.210910858305746,0.97346932146527,"negative","Transcriptomics"
"GOBP_GENERATION_OF_NEURONS","Factor1",0.0947561302093798,0.97346932146527,"negative","Transcriptomics"
"GOBP_GLAND_DEVELOPMENT","Factor1",0.245735876770822,0.97346932146527,"negative","Transcriptomics"
"GOBP_HORMONE_METABOLIC_PROCESS","Factor1",0.357431309887156,0.97346932146527,"negative","Transcriptomics"
"GOBP_LEUKOCYTE_CHEMOTAXIS","Factor1",0.498978003098865,0.97346932146527,"negative","Transcriptomics"
"GOBP_LIPID_BIOSYNTHETIC_PROCESS","Factor1",0.102767413329124,0.97346932146527,"negative","Transcriptomics"
"GOBP_MICROTUBULE_BASED_PROCESS","Factor1",0.0694778780646901,0.97346932146527,"negative","Transcriptomics"
"GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION","Factor1",0.0230584433214945,0.97346932146527,"negative","Transcriptomics"
"GOBP_MITOTIC_CELL_CYCLE","Factor1",0.447699365425562,0.97346932146527,"negative","Transcriptomics"
"GOBP_MITOTIC_CELL_CYCLE_PROCESS","Factor1",0.558627560510044,0.97346932146527,"negative","Transcriptomics"
"GOBP_MITOTIC_NUCLEAR_DIVISION","Factor1",0.554086603257006,0.97346932146527,"negative","Transcriptomics"
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","Factor1",0.00717228120302004,0.97346932146527,"negative","Transcriptomics"
"GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS","Factor1",0.245421814465824,0.97346932146527,"negative","Transcriptomics"
"GOBP_MONONUCLEAR_CELL_MIGRATION","Factor1",0.173805330811122,0.97346932146527,"negative","Transcriptomics"
"GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION","Factor1",0.458116254354086,0.97346932146527,"negative","Transcriptomics"
"GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION","Factor1",0.421290146322218,0.97346932146527,"negative","Transcriptomics"
"GOBP_NEUROGENESIS","Factor1",0.082549290466874,0.97346932146527,"negative","Transcriptomics"
"GOBP_NEURON_DEVELOPMENT","Factor1",0.308808393023138,0.97346932146527,"negative","Transcriptomics"
"GOBP_NUCLEAR_CHROMOSOME_SEGREGATION","Factor1",0.555241369612172,0.97346932146527,"negative","Transcriptomics"
"GOBP_ORGANELLE_ASSEMBLY","Factor1",0.422390872850775,0.97346932146527,"negative","Transcriptomics"
"GOBP_ORGANELLE_FISSION","Factor1",0.473568756209635,0.97346932146527,"negative","Transcriptomics"
"GOBP_ORGANELLE_LOCALIZATION","Factor1",0.600003681581884,0.97346932146527,"negative","Transcriptomics"
"GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS","Factor1",0.0121409113472817,0.97346932146527,"negative","Transcriptomics"
"GOBP_ORGANIC_ACID_METABOLIC_PROCESS","Factor1",0.426139715297579,0.97346932146527,"negative","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION","Factor1",0.385687802434099,0.97346932146527,"negative","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION","Factor1",0.0143775152119422,0.97346932146527,"negative","Transcriptomics"
"GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION","Factor1",0.512668668848274,0.97346932146527,"negative","Transcriptomics"
"GOBP_PROTEOLYSIS","Factor1",0.284700769303393,0.97346932146527,"negative","Transcriptomics"
"GOBP_REGULATION_OF_CELL_CELL_ADHESION","Factor1",0.459273294071862,0.97346932146527,"negative","Transcriptomics"
"GOBP_REGULATION_OF_CELL_CYCLE_PROCESS","Factor1",0.398624004159609,0.97346932146527,"negative","Transcriptomics"
"GOBP_REGULATION_OF_CELL_DIFFERENTIATION","Factor1",0.518503633887278,0.97346932146527,"negative","Transcriptomics"
"GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION","Factor1",0.0771936237735631,0.97346932146527,"negative","Transcriptomics"
"GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT","Factor1",0.435835606170457,0.97346932146527,"negative","Transcriptomics"
"GOBP_REGULATION_OF_NEUROGENESIS","Factor1",0.492976257114716,0.97346932146527,"negative","Transcriptomics"
"GOBP_REGULATION_OF_NEURON_DIFFERENTIATION","Factor1",0.402569451119919,0.97346932146527,"negative","Transcriptomics"
"GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT","Factor1",0.205013567420295,0.97346932146527,"negative","Transcriptomics"
"GOBP_RESPONSE_TO_GROWTH_FACTOR","Factor1",0.133287718416183,0.97346932146527,"negative","Transcriptomics"
"GOBP_SENSORY_ORGAN_DEVELOPMENT","Factor1",0.301511994829813,0.97346932146527,"negative","Transcriptomics"
"GOBP_SENSORY_SYSTEM_DEVELOPMENT","Factor1",0.153225316365911,0.97346932146527,"negative","Transcriptomics"
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","Factor1",0.579769098941582,0.97346932146527,"negative","Transcriptomics"
"GOBP_SKIN_DEVELOPMENT","Factor1",0.200971048400819,0.97346932146527,"negative","Transcriptomics"
"GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS","Factor1",0.128778283153515,0.97346932146527,"negative","Transcriptomics"
"GOBP_SYNAPSE_ASSEMBLY","Factor1",0.534149896356304,0.97346932146527,"negative","Transcriptomics"
"GOBP_TAXIS","Factor1",0.620176185813822,0.97346932146527,"negative","Transcriptomics"
"GOBP_TEMPERATURE_HOMEOSTASIS","Factor1",0.406018147412096,0.97346932146527,"negative","Transcriptomics"
"GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","Factor1",0.164734197035788,0.97346932146527,"negative","Transcriptomics"
"GOCC_ANCHORING_JUNCTION","Factor1",0.271774255083501,0.97346932146527,"negative","Transcriptomics"
"GOCC_APICAL_PART_OF_CELL","Factor1",0.6006088842531,0.97346932146527,"negative","Transcriptomics"
"GOCC_AXON","Factor1",0.122972856417176,0.97346932146527,"negative","Transcriptomics"
"GOCC_CELL_CELL_JUNCTION","Factor1",0.030762639054995,0.97346932146527,"negative","Transcriptomics"
"GOCC_CELL_LEADING_EDGE","Factor1",0.58711270984676,0.97346932146527,"negative","Transcriptomics"
"GOCC_DENDRITIC_TREE","Factor1",0.0930215648534471,0.97346932146527,"negative","Transcriptomics"
"GOCC_DISTAL_AXON","Factor1",0.0442662506454591,0.97346932146527,"negative","Transcriptomics"
"GOCC_ENVELOPE","Factor1",0.142048895463723,0.97346932146527,"negative","Transcriptomics"
"GOCC_GLUTAMATERGIC_SYNAPSE","Factor1",0.0613974811076166,0.97346932146527,"negative","Transcriptomics"
"GOCC_GOLGI_APPARATUS","Factor1",0.56814834201711,0.97346932146527,"negative","Transcriptomics"
"GOCC_MICROTUBULE","Factor1",0.285046975860131,0.97346932146527,"negative","Transcriptomics"
"GOCC_MICROTUBULE_CYTOSKELETON","Factor1",0.262356599594193,0.97346932146527,"negative","Transcriptomics"
"GOCC_MITOCHONDRIAL_ENVELOPE","Factor1",0.341987239730541,0.97346932146527,"negative","Transcriptomics"
"GOCC_NEURON_PROJECTION","Factor1",0.173544970324871,0.97346932146527,"negative","Transcriptomics"
"GOCC_NEURON_TO_NEURON_SYNAPSE","Factor1",0.516294903179216,0.97346932146527,"negative","Transcriptomics"
"GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK","Factor1",0.470417064950242,0.97346932146527,"negative","Transcriptomics"
"GOCC_ORGANELLE_SUBCOMPARTMENT","Factor1",0.505130778590819,0.97346932146527,"negative","Transcriptomics"
"GOCC_PERINUCLEAR_REGION_OF_CYTOPLASM","Factor1",0.497354090788371,0.97346932146527,"negative","Transcriptomics"
"GOCC_PLASMA_MEMBRANE_REGION","Factor1",0.557080844351178,0.97346932146527,"negative","Transcriptomics"
"GOCC_POLYMERIC_CYTOSKELETAL_FIBER","Factor1",0.530510690962413,0.97346932146527,"negative","Transcriptomics"
"GOCC_POSTSYNAPSE","Factor1",0.450095621696993,0.97346932146527,"negative","Transcriptomics"
"GOCC_POSTSYNAPTIC_SPECIALIZATION","Factor1",0.349941720757533,0.97346932146527,"negative","Transcriptomics"
"GOCC_PRESYNAPSE","Factor1",0.0752099294357017,0.97346932146527,"negative","Transcriptomics"
"GOCC_SOMATODENDRITIC_COMPARTMENT","Factor1",0.104128837363706,0.97346932146527,"negative","Transcriptomics"
"GOCC_SYNAPSE","Factor1",0.0382646437555743,0.97346932146527,"negative","Transcriptomics"
"GOCC_SYNAPTIC_MEMBRANE","Factor1",0.175588261857175,0.97346932146527,"negative","Transcriptomics"
"GOMF_CYTOKINE_ACTIVITY","Factor1",0.43514626988845,0.97346932146527,"negative","Transcriptomics"
"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT","Factor1",0.462841145924311,0.97346932146527,"negative","Transcriptomics"
"GOMF_KINASE_ACTIVITY","Factor1",0.410780354201667,0.97346932146527,"negative","Transcriptomics"
"GOMF_MICROTUBULE_BINDING","Factor1",0.462719625041803,0.97346932146527,"negative","Transcriptomics"
"GOMF_OXIDOREDUCTASE_ACTIVITY","Factor1",0.330128991456482,0.97346932146527,"negative","Transcriptomics"
"GOMF_PROTEIN_KINASE_ACTIVITY","Factor1",0.593747692294327,0.97346932146527,"negative","Transcriptomics"
"GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS","Factor1",0.358671841744613,0.97346932146527,"negative","Transcriptomics"
